company_id,company_name,is_fraudulent,is_early_stage_fraud,true_fraud_state,pd_target,fraud_type,cibil_score,dscr,gst_discrepancy_pct,bank_divergence_pct,bounce_rate
company_00271,Vanguard Enterprises LLP,0,0,0,0.1402,None,729,1.7516,3.53,3.09,2.28
company_00272,Vidya Metals Private Limited,0,0,0,0.239,None,768,1.6611,4.37,4.49,4.14
company_00273,Surya Retail Private Limited,0,0,0,0.1885,None,704,1.1617,2.98,3.16,2.47
company_00274,Sterling Infotech Private Limited,0,0,0,0.0217,None,782,1.115,3.31,4.79,2.08
company_00275,Bharat Infrastructure LLP,0,0,0,0.274,None,719,1.5607,4.28,3.78,2.96
company_00276,Navrachana Metals Partnership Firm,0,0,0,0.1346,None,743,1.6209,2.94,3.49,2.45
company_00277,Kalyani Metals LLP,0,0,0,0.037,None,773,1.1421,5.77,5.05,3.3
company_00278,Tejas Solutions Private Limited,1,0,1,0.8476,shell_company,491,1.0844,32.83,37.78,6.28
company_00279,Zenith Healthcare Partnership Firm,0,0,0,0.0778,None,780,1.5182,3.81,5.32,1.49
company_00280,Arogya Infotech Private Limited,1,0,1,0.6364,shell_company,521,1.2444,30.48,19.05,5.78
company_00281,Apex Enterprises Partnership Firm,1,0,1,0.9402,shell_company,464,1.5529,36.95,42.99,10.0
company_00282,Bharat Solutions Partnership Firm,0,0,0,0.237,None,729,1.8979,3.7,4.05,1.88
company_00283,Delta Chemicals Private Limited,0,0,0,0.2588,None,724,1.6181,5.72,3.5,3.2
company_00284,Hindustan Pharma Private Limited,0,0,0,0.1862,None,685,1.4186,3.11,3.66,4.07
company_00285,Ambika Metals Private Limited,0,0,0,0.095,None,681,2.0436,4.94,4.99,5.21
company_00286,Kalyani Enterprises Partnership Firm,0,0,0,0.0111,None,734,1.9308,7.14,3.02,2.3
company_00287,Surya Renewables Partnership Firm,0,0,0,0.1428,None,797,0.9907,9.18,4.49,3.27
company_00288,Delta Energy LLP,0,0,0,0.0399,None,722,0.8789,10.04,3.35,2.81
company_00289,Karan Builders Partnership Firm,0,0,0,0.1832,None,807,1.0986,5.37,8.81,0.71
company_00290,Matrix Chemicals Private Limited,1,0,1,0.9711,shell_company,550,1.0449,66.38,29.13,6.84
company_00291,Aditya Industries Private Limited,0,0,0,0.1879,None,723,1.6128,3.75,3.87,3.27
company_00292,Kalyani Renewables LLP,0,0,0,0.2735,None,664,1.3979,4.02,3.88,3.81
company_00293,Vanguard Logistics LLP,1,0,1,0.8635,circular_trading,664,0.961,49.57,17.92,12.56
company_00294,Infinity Renewables Partnership Firm,0,0,0,0.2663,None,816,1.9659,4.23,3.63,1.34
company_00295,Infinity Textiles Private Limited,0,0,0,0.2988,None,751,1.0677,6.02,2.69,3.52
company_00296,Surya Renewables LLP,0,0,0,0.3412,None,768,2.7939,3.75,3.42,1.66
company_00297,Matrix Textiles LLP,0,0,0,0.2861,None,732,1.0387,2.06,4.8,2.3
company_00298,Vidya Infotech Private Limited,1,0,1,0.7167,revenue_inflation,695,0.3979,20.84,33.91,3.55
company_00299,Kalyani Solutions LLP,0,0,0,0.2612,None,766,1.0417,4.6,7.29,0.58
company_00300,Bhaskar Chemicals Partnership Firm,0,0,0,0.2596,None,714,1.4966,4.99,5.97,5.56
company_00301,Vanguard Foods Partnership Firm,0,0,0,0.1781,None,745,1.6851,3.91,3.84,1.79
company_00302,Kalyani Foods Partnership Firm,0,0,0,0.3452,None,728,1.0372,3.84,5.27,2.71
company_00303,Surya Metals LLP,0,0,0,0.1061,None,737,1.4156,2.92,4.41,1.91
company_00304,Surya Solutions Private Limited,0,0,0,0.1317,None,775,2.2041,3.16,2.88,2.12
company_00305,Shivam Industries LLP,0,0,0,0.1628,None,711,1.1955,3.35,6.85,4.55
company_00306,Kalyani Automotive Private Limited,0,0,0,0.2014,None,713,1.6155,4.83,3.69,2.07
company_00307,Arogya Renewables Private Limited,1,0,1,0.7795,revenue_inflation,705,0.9327,15.17,24.99,6.16
company_00308,Karan Power LLP,1,0,1,0.8576,evergreening,715,0.8127,36.41,10.16,16.8
company_00309,Matrix Metals LLP,0,0,0,0.2803,None,678,1.0479,3.52,2.43,2.66
company_00310,Matrix Enterprises LLP,1,0,1,0.9192,benami_siphoning,682,1.4077,19.24,30.29,6.52
company_00311,Zenith Enterprises LLP,0,0,0,0.3396,None,779,1.4706,4.54,5.52,4.67
company_00312,Apex Energy Private Limited,0,0,0,0.2359,None,752,1.0984,3.27,4.34,2.21
company_00313,Aditya Foods LLP,0,0,0,0.2643,None,733,1.4137,8.23,6.94,4.29
company_00314,Karan Infotech Partnership Firm,0,0,0,0.0979,None,730,1.1233,5.7,4.55,2.74
company_00315,Sterling Textiles Partnership Firm,0,0,0,0.3133,None,707,0.9165,1.92,2.79,5.64
company_00316,Infinity Metals Partnership Firm,0,0,0,0.1404,None,779,1.3285,7.36,3.86,1.54
company_00317,Vanguard Power Partnership Firm,0,0,0,0.0737,None,758,1.7816,8.37,2.98,2.32
company_00318,Hindustan Solutions Private Limited,0,0,0,0.2486,None,682,1.7642,2.8,3.86,3.76
company_00319,Hindustan Infrastructure LLP,0,0,0,0.2246,None,722,1.6981,3.38,3.71,3.47
company_00320,Aditya Enterprises LLP,1,0,1,0.7126,shell_company,526,1.0187,35.79,26.5,4.78
company_00321,Navrachana Textiles LLP,0,0,0,0.0831,None,754,1.7058,10.39,6.06,1.74
company_00322,Vanguard Solutions Private Limited,0,0,0,0.2504,None,726,1.6498,1.64,4.65,3.27
company_00323,Arogya Pharma Private Limited,0,0,0,0.3445,None,643,2.0266,9.7,4.57,2.87
company_00324,Karan Healthcare Private Limited,0,0,0,0.345,None,706,0.9219,4.2,4.5,2.64
company_00325,Ambika Automotive LLP,0,0,0,0.0698,None,726,1.858,9.22,3.56,2.27
company_00326,Zenith Builders Partnership Firm,1,0,1,0.922,seasonal_manipulation,726,1.6327,38.9,15.38,8.31
company_00327,Aditya Healthcare LLP,0,0,0,0.252,None,683,1.6255,2.2,3.15,3.57
company_00328,Aditya Textiles Private Limited,1,0,1,0.669,circular_trading,656,0.6114,26.16,10.12,7.88
company_00329,Ambika Textiles Private Limited,0,0,0,0.1734,None,704,2.3009,5.32,4.67,3.04
company_00330,Arogya Infrastructure LLP,0,0,0,0.1362,None,704,1.7088,2.55,3.01,2.36
company_00331,Tejas Industries LLP,0,0,0,0.2664,None,808,1.1036,8.82,14.09,1.5
company_00332,Infinity Foods Partnership Firm,1,0,1,0.7195,benami_siphoning,677,1.1159,12.12,24.78,3.51
company_00333,Vanguard Solutions Partnership Firm,0,0,0,0.1725,None,746,1.4056,4.28,3.67,3.92
company_00334,Urja Solutions LLP,0,0,0,0.0309,None,701,1.2833,4.12,4.7,2.42
company_00335,Ganesh Power LLP,0,0,0,0.0499,None,742,1.6503,3.02,2.83,1.06
company_00336,Bhaskar Healthcare Partnership Firm,0,0,0,0.1714,None,716,1.3281,3.78,3.69,1.5
company_00337,Vanguard Pharma LLP,0,0,0,0.0361,None,788,1.8888,4.24,3.31,1.98
company_00338,Hindustan Industries Partnership Firm,1,0,1,0.7886,revenue_inflation,644,0.7987,29.82,28.15,8.41
company_00339,Arogya Foods Partnership Firm,0,0,0,0.0489,None,744,2.2332,3.92,3.13,5.59
company_00340,Ambika Builders Partnership Firm,0,0,0,0.2481,None,733,1.4734,5.26,4.53,1.53
company_00341,Arogya Retail LLP,0,0,0,0.1218,None,754,2.2809,3.35,3.52,2.68
company_00342,Sterling Industries Private Limited,0,0,0,0.1678,None,766,1.3154,4.85,3.99,7.0
company_00343,Ambika Pharma Partnership Firm,0,0,0,0.0696,None,743,1.1236,11.88,4.42,4.13
company_00344,Delta Automotive Private Limited,0,0,0,0.2802,None,749,1.2296,2.9,4.79,2.3
company_00345,Zenith Energy Private Limited,0,0,0,0.3047,None,750,1.665,4.92,3.48,2.34
company_00346,Bharat Retail Private Limited,0,0,0,0.21,None,766,2.19,2.89,4.22,2.21
company_00347,Tejas Industries Private Limited,0,0,0,0.1481,None,732,1.5288,4.6,3.51,3.84
company_00348,Urja Builders LLP,0,0,0,0.2518,None,705,1.6115,3.04,3.76,2.56
company_00349,Infinity Enterprises Private Limited,0,0,0,0.2585,None,774,1.4689,4.33,4.34,1.96
company_00350,Bhaskar Renewables Partnership Firm,0,0,0,0.323,None,731,1.5995,2.92,5.44,1.67
company_00351,Shivam Energy LLP,0,0,0,0.0566,None,752,0.7281,4.66,4.05,3.07
company_00352,Tejas Infotech LLP,0,0,0,0.1184,None,813,1.4596,7.0,5.48,1.51
company_00353,Urja Pharma Private Limited,0,1,1,0.5788,benami_siphoning,725,2.2446,5.72,7.09,2.39
company_00354,Sterling Industries LLP,0,0,0,0.0347,None,772,0.9151,7.83,4.99,2.17
company_00355,Radhe Builders LLP,0,0,0,0.2923,None,760,1.6467,3.2,2.91,1.13
company_00356,Bhaskar Builders Partnership Firm,1,0,1,0.9203,shell_company,618,0.6379,48.43,33.85,9.26
company_00357,Delta Retail Partnership Firm,0,0,0,0.2275,None,738,1.3591,3.79,5.97,2.0
company_00358,Kalyani Industries LLP,1,0,1,0.9739,shell_company,616,0.7423,42.2,33.72,8.12
company_00359,Urja Renewables Private Limited,0,0,0,0.1555,None,806,1.8844,9.95,3.88,3.67
company_00360,Apex Renewables Partnership Firm,0,0,0,0.2929,None,685,1.2544,3.18,4.03,2.7
company_00361,Arogya Textiles Private Limited,0,0,0,0.2738,None,731,1.3024,3.6,3.15,3.0
company_00362,Navrachana Builders LLP,1,0,1,0.9232,revenue_inflation,688,1.4341,32.02,35.65,5.65
company_00363,Hindustan Retail Partnership Firm,0,0,0,0.0441,None,699,2.5236,2.54,3.25,1.98
company_00364,Kalyani Chemicals Partnership Firm,0,0,0,0.1874,None,749,1.5664,4.14,4.15,1.91
company_00365,Vanguard Renewables LLP,0,0,0,0.0176,None,788,2.0599,5.73,3.63,2.12
company_00366,Infinity Chemicals Partnership Firm,0,0,0,0.1528,None,775,1.0416,4.07,3.75,2.18
company_00367,Hindustan Power Private Limited,0,0,0,0.2669,None,692,1.0027,2.12,2.66,3.16
company_00368,Shivam Energy Partnership Firm,0,0,0,0.1772,None,693,1.6331,5.95,4.5,4.47
company_00369,Ganesh Automotive Private Limited,0,0,0,0.1091,None,773,1.5198,2.6,4.55,2.17
company_00370,Karan Enterprises Private Limited,0,0,0,0.2877,None,706,1.1381,1.98,2.7,3.44
company_00371,Matrix Logistics LLP,0,0,0,0.3309,None,767,1.3299,2.9,3.98,1.02
company_00372,Navrachana Renewables LLP,0,0,0,0.1295,None,768,1.6761,3.78,3.67,2.74
company_00373,Navrachana Enterprises LLP,0,0,0,0.1243,None,709,1.8219,11.98,3.78,1.99
company_00374,Aditya Builders LLP,0,0,0,0.2324,None,788,1.7391,5.79,3.46,1.92
company_00375,Vanguard Industries Private Limited,0,0,0,0.2825,None,655,1.1028,3.16,3.44,2.68
company_00376,Sterling Energy Partnership Firm,1,0,1,0.9594,shell_company,513,1.4537,42.69,46.96,7.61
company_00377,Navrachana Automotive Private Limited,0,0,0,0.055,None,755,1.4198,4.91,4.18,2.06
company_00378,Aditya Textiles Partnership Firm,0,0,0,0.175,None,715,1.1894,5.84,3.64,3.02
company_00379,Vidya Energy LLP,0,1,1,0.6578,evergreening,727,1.4605,4.41,4.87,2.12
company_00380,Tejas Healthcare LLP,1,0,1,0.5239,revenue_inflation,669,0.8512,21.19,25.07,3.8
company_00381,Radhe Enterprises Private Limited,0,0,0,0.1629,None,815,0.7425,5.58,5.63,3.13
company_00382,Sterling Infrastructure Partnership Firm,0,0,0,0.0213,None,722,1.5297,6.19,5.12,2.56
company_00383,Aditya Solutions Partnership Firm,0,0,0,0.0472,None,664,1.7359,4.72,3.42,3.21
company_00384,Hindustan Pharma LLP,0,0,0,0.329,None,733,1.0224,3.64,4.34,1.88
company_00385,Tejas Metals LLP,0,0,0,0.1612,None,737,1.5397,3.25,2.88,2.36
company_00386,Bharat Chemicals LLP,0,0,0,0.3107,None,758,1.7995,4.1,4.89,2.41
company_00387,Kalyani Pharma Partnership Firm,0,0,0,0.3245,None,712,1.6386,5.94,4.4,2.4
company_00388,Aditya Enterprises Private Limited,0,0,0,0.03,None,654,1.3749,2.97,2.52,2.47
company_00389,Hindustan Infrastructure Partnership Firm,0,0,0,0.1042,None,726,1.7782,3.48,3.01,1.97
company_00390,Sterling Textiles LLP,1,0,1,0.9042,shell_company,537,1.1832,47.08,40.15,7.05
company_00391,Arogya Metals Partnership Firm,0,0,0,0.1844,None,768,1.0307,3.85,4.59,2.83
company_00392,Navrachana Industries Private Limited,0,0,0,0.0998,None,797,0.9641,9.26,3.68,2.2
company_00393,Matrix Logistics Partnership Firm,0,0,0,0.1357,None,741,1.4666,4.98,4.07,3.33
company_00394,Aditya Infotech Partnership Firm,0,0,0,0.2069,None,747,0.7571,3.71,3.86,1.79
company_00395,Ambika Retail LLP,0,0,0,0.2761,None,767,1.2779,4.73,4.4,2.34
company_00396,Arogya Infotech Partnership Firm,1,0,1,0.8839,circular_trading,644,0.7965,27.81,24.37,9.62
company_00397,Aditya Infotech LLP,0,0,0,0.321,None,733,1.8084,2.99,3.17,2.77
company_00398,Ganesh Chemicals Private Limited,0,0,0,0.1551,None,720,1.2836,3.13,2.85,3.61
company_00399,Vanguard Builders Partnership Firm,0,0,0,0.1397,None,722,1.253,4.13,4.3,1.97
company_00400,Vanguard Industries Partnership Firm,0,0,0,0.3334,None,734,1.6243,3.71,4.08,2.64
company_00401,Hindustan Healthcare LLP,0,0,0,0.0435,None,712,1.0309,4.16,4.34,4.97
company_00402,Matrix Energy LLP,0,0,0,0.0708,None,694,2.3028,5.07,7.16,3.78
company_00403,Tejas Metals Private Limited,0,0,0,0.064,None,705,1.5048,2.88,8.29,2.12
company_00404,Radhe Metals Private Limited,0,0,0,0.2993,None,739,0.5624,5.29,2.85,3.08
company_00405,Radhe Infotech Private Limited,0,0,0,0.0596,None,770,1.5909,3.28,3.98,2.46
company_00406,Hindustan Builders LLP,0,0,0,0.3358,None,669,1.2591,4.3,4.04,3.15
company_00407,Ganesh Pharma Private Limited,0,0,0,0.1551,None,782,2.4295,3.93,3.66,0.94
company_00408,Bhaskar Industries LLP,1,0,1,0.6943,shell_company,639,0.4899,30.23,31.7,9.95
company_00409,Infinity Metals Private Limited,0,0,0,0.2308,None,758,1.4997,7.89,5.84,1.58
company_00410,Ambika Textiles Partnership Firm,0,1,1,0.6886,benami_siphoning,760,1.4528,3.0,4.38,3.06
company_00411,Bhaskar Industries Partnership Firm,0,0,0,0.0825,None,699,1.788,2.35,4.73,1.99
company_00412,Delta Solutions Private Limited,0,0,0,0.1295,None,753,1.5097,1.62,2.41,2.5
company_00413,Shivam Enterprises Partnership Firm,0,0,0,0.1917,None,745,1.4974,3.67,5.46,2.05
company_00414,Vidya Enterprises Partnership Firm,1,0,1,0.6858,shell_company,638,1.3884,35.74,29.92,6.17
company_00415,Vanguard Solutions LLP,0,0,0,0.2493,None,741,1.18,4.87,3.99,3.22
company_00416,Bhaskar Energy LLP,0,0,0,0.0243,None,709,1.538,5.11,4.77,2.64
company_00417,Ganesh Renewables Partnership Firm,1,0,1,0.9198,seasonal_manipulation,657,0.9426,26.29,16.37,15.36
company_00418,Surya Industries LLP,0,0,0,0.1702,None,713,1.7112,2.9,3.78,2.21
company_00419,Arogya Retail Partnership Firm,0,0,0,0.278,None,730,1.7923,4.23,2.92,1.91
company_00420,Shivam Energy Private Limited,0,0,0,0.3119,None,728,1.6847,4.91,4.38,4.05
company_00421,Shivam Metals Private Limited,0,0,0,0.2619,None,732,1.7652,5.15,5.57,3.88
company_00422,Ambika Power LLP,1,0,1,0.9454,benami_siphoning,713,2.0242,21.23,19.65,9.02
company_00423,Kalyani Solutions Partnership Firm,0,0,0,0.1446,None,740,1.2537,3.55,5.98,1.41
company_00424,Bhaskar Logistics Partnership Firm,0,0,0,0.0356,None,720,1.041,4.74,8.13,3.16
company_00425,Kalyani Metals Partnership Firm,0,0,0,0.304,None,703,1.1577,5.36,3.21,2.42
company_00426,Bharat Industries LLP,0,0,0,0.2225,None,767,2.1941,4.15,3.52,2.06
company_00427,Arogya Industries Private Limited,0,0,0,0.0913,None,790,1.3022,2.31,8.63,2.73
company_00428,Kalyani Power LLP,0,0,0,0.2431,None,733,1.2546,2.82,4.44,1.81
company_00429,Matrix Infrastructure Private Limited,1,0,1,0.7407,benami_siphoning,668,2.0647,9.06,23.13,4.09
company_00430,Navrachana Textiles Partnership Firm,0,0,0,0.0516,None,711,1.7975,1.71,3.34,2.0
company_00431,Tejas Builders LLP,0,0,0,0.3431,None,791,2.0419,3.96,4.13,1.37
company_00432,Urja Automotive Private Limited,0,0,0,0.0652,None,753,1.1229,3.99,3.17,1.97
company_00433,Bharat Infrastructure Private Limited,0,0,0,0.3303,None,769,1.1607,5.22,4.13,2.92
company_00434,Delta Foods LLP,0,0,0,0.1248,None,775,1.1093,6.31,9.63,1.15
company_00435,Urja Metals Private Limited,0,0,0,0.0828,None,710,1.9071,5.39,5.61,2.46
company_00436,Bharat Infotech Partnership Firm,1,0,1,0.9409,benami_siphoning,726,1.7125,24.81,59.52,8.31
company_00437,Ganesh Power Private Limited,0,0,0,0.0647,None,832,0.7748,5.06,3.74,2.78
company_00438,Hindustan Metals LLP,0,0,0,0.1622,None,757,2.1165,4.69,2.84,1.37
company_00439,Bhaskar Solutions Private Limited,1,0,1,0.5061,revenue_inflation,674,1.0393,27.6,21.78,4.87
company_00440,Hindustan Enterprises Partnership Firm,0,0,0,0.1284,None,742,1.6107,5.67,2.62,1.72
company_00441,Arogya Power Private Limited,0,0,0,0.3257,None,795,1.0355,2.77,3.67,8.42
company_00442,Surya Healthcare Partnership Firm,0,0,0,0.2861,None,815,1.0655,2.73,3.33,1.52
company_00443,Shivam Chemicals Partnership Firm,1,0,1,0.8829,shell_company,520,1.4891,41.11,29.99,12.17
company_00444,Kalyani Chemicals LLP,0,0,0,0.1126,None,701,1.201,4.21,3.64,3.75
company_00445,Matrix Power Private Limited,1,0,1,0.9399,revenue_inflation,629,0.8409,52.77,42.24,10.03
company_00446,Sterling Energy Private Limited,0,0,0,0.224,None,639,1.489,5.56,4.35,3.06
company_00447,Shivam Infrastructure Partnership Firm,0,0,0,0.1508,None,742,1.1077,5.15,4.04,2.27
company_00448,Apex Retail LLP,0,0,0,0.0276,None,741,1.8024,5.03,5.43,2.22
company_00449,Ambika Power Partnership Firm,0,0,0,0.3217,None,797,1.5379,4.38,4.49,6.09
company_00450,Navrachana Infrastructure Partnership Firm,0,0,0,0.2121,None,787,1.0666,4.87,6.73,1.27
company_00451,Arogya Renewables LLP,0,0,0,0.0239,None,643,1.261,5.71,3.85,2.69
company_00452,Zenith Builders LLP,0,0,0,0.2861,None,749,1.6963,3.53,2.94,3.63
company_00453,Matrix Metals Partnership Firm,0,0,0,0.1399,None,765,1.6304,10.69,3.72,1.25
company_00454,Bharat Energy Private Limited,0,0,0,0.196,None,709,2.0095,3.63,5.08,2.21
company_00455,Arogya Chemicals Partnership Firm,0,0,0,0.1403,None,772,1.7444,9.11,3.34,1.78
company_00456,Surya Automotive Partnership Firm,0,0,0,0.2819,None,759,0.9797,7.07,3.93,1.75
company_00457,Ambika Logistics Partnership Firm,0,1,1,0.4155,revenue_inflation,741,1.527,2.56,5.54,3.83
company_00458,Infinity Industries Partnership Firm,0,0,0,0.3497,None,723,1.4955,4.11,4.31,3.32
company_00459,Navrachana Enterprises Partnership Firm,1,0,1,0.9604,circular_trading,639,0.5866,44.62,23.13,9.29
company_00460,Vidya Textiles Private Limited,0,0,0,0.2039,None,766,1.5768,13.57,3.31,1.14
company_00461,Urja Foods LLP,0,0,0,0.2613,None,752,2.8646,5.4,4.2,2.04
company_00462,Shivam Industries Private Limited,0,0,0,0.2715,None,740,1.9449,4.0,4.18,2.62
company_00463,Arogya Enterprises Partnership Firm,0,0,0,0.029,None,645,1.7098,4.76,5.23,3.36
company_00464,Shivam Solutions Private Limited,0,0,0,0.2845,None,868,1.182,4.22,3.73,0.98
company_00465,Hindustan Automotive LLP,0,0,0,0.216,None,753,1.4794,4.39,3.49,3.74
company_00466,Infinity Power LLP,0,0,0,0.1528,None,700,1.1745,1.96,3.57,1.31
company_00467,Karan Solutions Private Limited,0,1,1,0.4692,shell_company,716,1.2053,4.5,7.02,2.34
company_00468,Shivam Solutions LLP,0,0,0,0.1767,None,765,0.9772,3.33,3.36,2.37
company_00469,Delta Infrastructure LLP,0,0,0,0.1806,None,774,1.5188,2.27,5.74,2.98
company_00470,Tejas Pharma LLP,0,0,0,0.3128,None,690,2.5643,3.36,3.8,2.4
company_00471,Urja Pharma LLP,0,0,0,0.2609,None,767,1.4016,3.57,3.6,1.46
company_00472,Surya Logistics Partnership Firm,0,0,0,0.1089,None,808,1.4096,4.87,8.29,1.01
company_00473,Arogya Industries LLP,1,0,1,0.9566,circular_trading,691,0.6561,29.13,16.75,8.13
company_00474,Ambika Energy LLP,0,0,0,0.22,None,778,1.3586,4.4,6.03,1.94
company_00475,Aditya Energy Partnership Firm,0,0,0,0.1067,None,741,1.8529,4.82,3.01,2.72
company_00476,Surya Chemicals LLP,0,0,0,0.0564,None,742,1.8911,4.83,3.65,2.47
company_00477,Ambika Retail Private Limited,0,0,0,0.0733,None,796,1.4578,4.69,4.61,1.59
company_00478,Arogya Power Partnership Firm,0,0,0,0.0812,None,687,1.4683,3.77,3.04,1.78
company_00479,Shivam Pharma Partnership Firm,0,0,0,0.3484,None,772,1.4356,6.96,3.48,0.82
company_00480,Surya Infotech Partnership Firm,0,0,0,0.0476,None,743,1.742,3.61,5.75,2.89
company_00481,Tejas Infotech Private Limited,0,0,0,0.2772,None,740,1.667,5.57,6.74,2.9
company_00482,Bhaskar Energy Private Limited,0,0,0,0.2971,None,752,1.3222,4.24,6.0,2.73
company_00483,Surya Automotive LLP,0,0,0,0.0124,None,813,1.5988,3.22,7.04,1.54
company_00484,Surya Infotech Private Limited,1,0,1,0.9569,revenue_inflation,615,1.0543,40.45,27.59,7.98
company_00485,Bharat Automotive Private Limited,0,0,0,0.0265,None,763,2.4554,5.15,6.31,2.98
company_00486,Navrachana Pharma Private Limited,0,0,0,0.0235,None,746,1.1546,5.09,4.06,3.75
company_00487,Ganesh Solutions Partnership Firm,0,0,0,0.0856,None,705,1.21,7.72,4.59,2.72
company_00488,Hindustan Energy Private Limited,0,0,0,0.0906,None,763,1.6458,4.51,4.07,1.18
company_00489,Infinity Builders Partnership Firm,1,0,1,0.6587,revenue_inflation,655,1.431,22.94,20.22,4.38
company_00490,Matrix Infrastructure Partnership Firm,0,0,0,0.1508,None,759,2.2207,2.99,2.85,2.07
company_00491,Zenith Retail Private Limited,0,0,0,0.2717,None,817,1.4505,3.53,6.59,2.09
company_00492,Radhe Renewables Private Limited,0,0,0,0.2505,None,750,1.6892,6.14,3.05,2.85
company_00493,Bharat Enterprises Private Limited,0,0,0,0.1682,None,818,1.2868,4.72,3.19,0.55
company_00494,Tejas Textiles Partnership Firm,0,0,0,0.2065,None,775,1.7726,6.8,5.01,1.33
company_00495,Tejas Industries Partnership Firm,0,0,0,0.1288,None,808,1.7795,3.79,3.69,2.66
company_00496,Karan Foods Private Limited,0,0,0,0.2699,None,754,1.8746,11.12,2.58,2.48
company_00497,Karan Textiles Partnership Firm,1,0,1,0.5844,circular_trading,645,0.5691,20.01,20.72,8.65
company_00498,Matrix Power LLP,1,0,1,0.6683,evergreening,669,0.5114,15.28,20.0,9.64
company_00499,Karan Retail Private Limited,0,0,0,0.2602,None,737,1.4254,4.7,4.09,3.5
company_00500,Shivam Foods Private Limited,0,0,0,0.1506,None,773,1.2229,6.56,2.54,1.24
company_00501,Urja Foods Partnership Firm,0,0,0,0.2362,None,813,1.0503,4.87,2.69,0.42
company_00502,Navrachana Logistics LLP,0,0,0,0.1902,None,767,1.3841,4.47,7.7,1.95
company_00503,Urja Chemicals Private Limited,0,0,0,0.3215,None,693,1.6018,8.21,4.23,5.36
